Project name,Period,CAPEX annuity,Additional OPEX,cost_Biomass,cost_DRI-Pellets,cost_Electricity,cost_Hydrogen,cost_Scrap Steel,Effective CO2 Price,CAPEX annuity_ref,Additional OPEX_ref,cost_Coking Coal_ref,cost_Injection Coal_ref,cost_Iron Ore_ref,cost_Natural Gas_ref,cost_Scrap Steel_ref,Effective CO2 Price_ref
Scrap50_DRI50,2025,26.502619245241352,42.95180722891566,3.487951807228916,74.68072289156628,33.62771084337349,154.10602409638554,89.36686746987954,-45.77970060240963,15.068378835087055,34.81927710843374,57.83132530120482,24.578313253012052,75.49542168674698,4.91566265060241,31.155421686746987,26.700513253012044
Scrap50_DRI50,2030,26.502619245241352,42.95180722891566,3.1228915662650607,74.68072289156628,25.390963855421685,114.06867469879518,85.45993975903616,-29.647590361445786,15.068378835087055,34.81927710843374,57.83132530120482,24.578313253012052,74.33987951807228,2.334939759036145,29.793373493975906,100.79156626506024
Scrap50_DRI50,2035,26.502619245241352,42.95180722891566,2.7578313253012046,74.68072289156628,25.49307228915663,97.44939759036144,85.45993975903616,6.900602409638554,15.068378835087055,34.81927710843374,57.83132530120482,24.578313253012052,73.1843373493976,2.2427710843373494,29.793373493975906,224.37998795180724
Scrap50_DRI50,2040,26.502619245241352,42.95180722891566,2.3927710843373493,74.68072289156628,25.49307228915663,80.57831325301204,85.45993975903616,9.036144578313253,15.068378835087055,34.81927710843374,57.83132530120482,24.578313253012052,73.1843373493976,2.1403614457831326,29.793373493975906,294.03614457831327
Scrap50_DRI50,2045,26.502619245241352,42.95180722891566,2.027710843373494,74.68072289156628,25.49307228915663,76.29759036144577,85.45993975903616,11.527409638554218,15.068378835087055,34.81927710843374,57.83132530120482,24.578313253012052,73.1843373493976,2.037951807228916,29.793373493975906,375.4016222891566
