Project name,Period,CAPEX annuity,Additional OPEX,cost_Biomass,cost_Electricity,cost_Hydrogen,cost_Scrap Steel,Effective CO2 Price,CAPEX annuity_ref,Additional OPEX_ref,cost_Coking Coal_ref,cost_Injection Coal_ref,cost_Iron Ore_ref,cost_Natural Gas_ref,cost_Scrap Steel_ref,Effective CO2 Price_ref
Scrap100_DRI0,2025,16.309304150917754,42.95180722891566,3.487951807228916,26.783132530120483,11.060240963855422,178.73373493975907,-12.19707831325301,15.068378835087055,34.81927710843374,57.83132530120482,24.578313253012052,75.49542168674698,4.91566265060241,31.155421686746987,26.700513253012044
Scrap100_DRI0,2030,16.309304150917754,42.95180722891566,3.1228915662650607,20.222891566265062,8.186746987951807,170.91987951807232,-6.052409638554217,15.068378835087055,34.81927710843374,57.83132530120482,24.578313253012052,74.33987951807228,2.334939759036145,29.793373493975906,100.79156626506024
Scrap100_DRI0,2035,16.309304150917754,42.95180722891566,2.7578313253012046,20.304216867469883,6.993975903614458,170.91987951807232,6.900602409638554,15.068378835087055,34.81927710843374,57.83132530120482,24.578313253012052,73.1843373493976,2.2427710843373494,29.793373493975906,224.37998795180724
Scrap100_DRI0,2040,16.309304150917754,42.95180722891566,2.3927710843373493,20.304216867469883,5.783132530120483,170.91987951807232,9.036144578313253,15.068378835087055,34.81927710843374,57.83132530120482,24.578313253012052,73.1843373493976,2.1403614457831326,29.793373493975906,294.03614457831327
Scrap100_DRI0,2045,16.309304150917754,42.95180722891566,2.027710843373494,20.304216867469883,5.475903614457832,170.91987951807232,11.527409638554218,15.068378835087055,34.81927710843374,57.83132530120482,24.578313253012052,73.1843373493976,2.037951807228916,29.793373493975906,375.4016222891566
